grid,column,row,Richness,Mesotopo,Slop_proc,Fluv_proc,Soil_text,Bio_crust,Burrows,Bioturbation,Aspect,Northness,Eastness,Soil_dept_mean,Vege_heig_max,Slope_angle,pH,soil_carbon,Soil_moist_4_final,Soil_temp_4_adj,,,,,,,,,,,,,,,,,,
6,B,9,10,7,0,0,3,4,0,0,60,0.5,0.87,9.33,45,8.1,4.9,2.300769231,26.4452638,13.90303819,,,,,,,,,,,,,,,,,,
6,C,9,7,7,0,0,3,1,0,0,50,0.64,0.77,8.67,43,9.3,4.93,2.503846154,31.05246138,13.99329861,,,,,,,,,,,,,,,,,,
6,D,9,5,7,0,0,3,1,0,0,40,0.77,0.64,3,43,9.3,4.96,2.706923077,27.95965897,13.88355903,,,,,,,,,,,,,,,,,,
6,E,9,8,5,0,0,4,5,0,0,50,0.64,0.77,6,42,11.3,4.99,2.91,25.36685656,14.77381944,,,,,,,,,,,,,,,,,,
6,F,9,10,5,0,0,3,1,0,0,60,0.5,0.87,10.33,28,7.7,4.88,2.65,26.27405415,14.16407986,,,,,,,,,,,,,,,,,,
6,G,9,9,5,0,0,3,1,0,0,50,0.64,0.77,4,23,6.9,4.77,2.39,24.68125173,14.25434028,,,,,,,,,,,,,,,,,,
6,H,9,11,5,0,0,3,2,0,0,40,0.77,0.64,4.67,31,7.7,4.66,2.13,27.78844932,13.94460069,,,,,,,,,,,,,,,,,,
6,A,10,10,6,1,0,3,0,0,0,60,0.5,0.87,4.67,44,6.5,4.8575,2.312222222,30.39564691,14.13486111,,,,,,,,,,,,,,,,,,
6,B,10,9,7,0,0,3,1,0,0,60,0.5,0.87,6.67,26,6.5,4.90375,2.406923077,27.5028445,13.82512153,,,,,,,,,,,,,,,,,,
6,C,10,9,7,0,0,3,3,0,0,50,0.64,0.77,10.67,32,8.1,4.95,2.61,24.71004208,14.01538194,,,,,,,,,,,,,,,,,,
6,D,10,12,7,0,0,3,2,0,0,50,0.64,0.77,9,45,8.5,4.98,2.815454545,26.31723967,13.80564236,,,,,,,,,,,,,,,,,,
6,E,10,9,6,0,0,4,1,0,0,80,0.17,0.98,3,32,4.9,5.01,2.933,24.42443726,13.79590278,,,,,,,,,,,,,,,,,,
6,F,10,12,6,0,0,3,0,0,0,60,0.5,0.87,3.67,34,7.3,4.9,2.611,27.53163484,13.78616319,,,,,,,,,,,,,,,,,,
6,G,10,14,5,0,0,3,1,0,0,70,0.34,0.94,5.67,35,9.7,4.770833333,2.32,29.93883243,13.57642361,,,,,,,,,,,,,,,,,,
6,H,10,9,5,0,0,3,3,0,0,40,0.77,0.64,6.67,30,8.5,4.6225,2.06,30.24603002,13.76668403,,,,,,,,,,,,,,,,,,
6,A,11,7,7,0,0,3,0,0,0,60,0.5,0.87,7.33,51,11.7,4.845,2.31,29.85322761,13.75694444,,,,,,,,,,,,,,,,,,
6,B,11,9,7,0,0,3,0,0,0,40,0.77,0.64,12.67,51,10.1,4.89125,2.515454545,29.36042519,13.64720486,,,,,,,,,,,,,,,,,,
6,C,11,10,8,0,0,4,2,0,0,60,0.5,0.87,8.33,52,10.9,4.9375,2.720909091,33.46762278,13.73746528,,,,,,,,,,,,,,,,,,
6,D,11,15,8,0,0,4,1,0,0,70,0.34,0.94,2,50,12.1,4.98375,2.926363636,22.77482037,14.02772569,,,,,,,,,,,,,,,,,,
6,E,11,16,7,0,0,4,1,0,0,70,0.34,0.94,1,39,13.7,5.03,2.956,26.38201796,13.81798611,,,,,,,,,,,,,,,,,,
6,F,11,13,7,0,0,4,1,0,0,110,-0.34,0.94,9.33,30,11.7,4.881666667,2.634,28.68921554,13.60824653,,,,,,,,,,,,,,,,,,
6,G,11,10,6,0,0,4,0,0,0,80,0.17,0.98,4.67,27,10.1,4.733333333,2.312,27.39641313,13.29850694,,,,,,,,,,,,,,,,,,
6,H,11,14,6,0,0,4,0,0,0,50,0.64,0.77,4,51,13.3,4.585,1.99,27.70361072,13.48876736,,,,,,,,,,,,,,,,,,
6,A,12,11,8,0,0,3,0,0,0,70,0.34,0.94,13,51,6.9,4.8325,2.346666667,28.9108083,13.97902778,,,,,,,,,,,,,,,,,,
6,B,12,8,8,0,0,3,2,0,0,70,0.34,0.94,3.33,47,7.7,4.87875,2.626363636,30.21800589,13.66928819,,,,,,,,,,,,,,,,,,
6,C,12,12,9,0,0,4,1,0,0,70,0.34,0.94,1,28,9.3,4.925,2.831818182,25.52520348,14.05954861,,,,,,,,,,,,,,,,,,
6,D,12,17,9,0,0,3,1,0,0,50,0.64,0.77,4,36,7.3,4.97125,3.037272727,27.23240107,14.44980903,,,,,,,,,,,,,,,,,,
6,E,12,11,8,0,0,3,1,0,0,60,0.5,0.87,5.67,39,12.9,5.0325,2.979,26.83959865,14.14006944,,,,,,,,,,,,,,,,,,
6,F,12,12,8,0,0,4,0,0,0,60,0.5,0.87,4,31,12.9,4.8575,2.657,28.14679624,14.13032986,,,,,,,,,,,,,,,,,,
6,G,12,13,7,0,0,2,1,0,0,70,0.34,0.94,4.67,52,9.7,4.695833333,2.335,25.95399383,13.62059028,,,,,,,,,,,,,,,,,,
6,H,12,13,6,0,0,3,1,0,0,70,0.34,0.94,4,50,8.9,4.5475,2.221111111,24.36119142,13.61085069,,,,,,,,,,,,,,,,,,
6,A,13,10,9,0,0,3,0,0,0,60,0.5,0.87,7.33,66,8.1,4.82,2.383333333,28.968389,13.60111111,,,,,,,,,,,,,,,,,,
6,B,13,8,9,0,0,3,0,1,0,60,0.5,0.87,7.33,42,6.5,4.86625,2.687777778,29.07558659,14.49137153,,,,,,,,,,,,,,,,,,
6,C,13,11,9,0,0,4,0,0,0,60,0.5,0.87,0.67,27,5.3,4.9125,2.942727273,27.48278418,13.88163194,,,,,,,,,,,,,,,,,,
6,D,13,9,9,0,0,3,1,0,0,50,0.64,0.77,4,31,6.1,4.96625,3.148181818,33.18998176,13.87189236,,,,,,,,,,,,,,,,,,
6,E,13,6,8,0,0,2,1,0,0,70,0.34,0.94,8,23,7.3,5.035,3.002,33.09717935,13.96215278,,,,,,,,,,,,,,,,,,
6,F,13,10,8,0,0,2,3,1,0,50,0.64,0.77,5.67,23,8.9,4.86,2.68,28.00437694,14.55241319,,,,,,,,,,,,,,,,,,
6,G,13,12,8,0,0,2,10,0,0,40,0.77,0.64,3.33,34,7.7,4.685,2.566111111,23.91157453,14.54267361,,,,,,,,,,,,,,,,,,
6,H,13,10,7,0,0,2,1,0,0,60,0.5,0.87,6,35,8.1,4.51,2.452222222,27.51877211,14.23293403,,,,,,,,,,,,,,,,,,
6,A,14,10,9,0,0,4,2,0,0,30,0.87,0.5,7,28,9.3,4.8075,2.42,32.4259697,14.22319444,,,,,,,,,,,,,,,,,,
6,B,14,10,9,0,0,4,2,0,0,70,0.34,0.94,2,39,8.5,4.85375,2.724444444,28.83316729,14.31345486,,,,,,,,,,,,,,,,,,
6,C,14,9,9,0,0,4,1,0,0,70,0.34,0.94,4.33,31,7.3,4.9,3.028888889,23.44036488,14.40371528,,,,,,,,,,,,,,,,,,
6,D,14,10,9,0,0,3,2,0,0,40,0.77,0.64,2.67,28,6.1,4.96875,3.259090909,31.64756246,13.69397569,,,,,,,,,,,,,,,,,,
6,E,14,11,9,0,0,3,5,0,0,60,0.5,0.87,9.67,30,6.9,5.0375,3.025,31.45476005,13.88423611,,,,,,,,,,,,,,,,,,
6,F,14,11,8,0,0,2,1,0,0,20,0.94,0.34,2.67,48,5.3,4.8625,2.911111111,28.16195764,13.47449653,,,,,,,,,,,,,,,,,,
6,G,14,11,8,0,0,2,4,0,0,50,0.64,0.77,3.33,28,8.5,4.698571429,2.797222222,30.96915523,13.86475694,,,,,,,,,,,,,,,,,,
6,H,14,14,7,0,0,2,5,0,0,60,0.5,0.87,3.33,28,10.1,4.545714286,2.683333333,27.87635281,13.95501736,,,,,,,,,,,,,,,,,,
6,A,15,18,10,0,0,4,1,0,0,60,0.5,0.87,3.33,21,4.1,4.795,2.456666667,28.1835504,13.14527778,,,,,,,,,,,,,,,,,,
6,B,15,17,10,0,0,4,1,0,0,70,0.34,0.94,2,31,6.1,4.84125,2.761111111,24.89074799,13.63553819,,,,,,,,,,,,,,,,,,
6,C,15,11,10,0,0,4,5,0,0,60,0.5,0.87,6,33,8.1,4.9025,3.065555556,22.19794557,13.72579861,,,,,,,,,,,,,,,,,,
6,D,15,12,10,0,0,4,1,0,0,40,0.77,0.64,1,28,8.1,4.97125,3.37,25.60514316,14.01605903,,,,,,,,,,,,,,,,,,
6,E,15,8,9,0,0,3,0,0,0,80,0.17,0.98,3.33,32,8.5,5.04,3.256111111,29.81234075,14.50631944,,,,,,,,,,,,,,,,,,
6,F,15,16,8,0,0,2,2,0,0,40,0.77,0.64,2,39,8.9,4.887142857,3.142222222,29.41953834,14.89657986,,,,,,,,,,,,,,,,,,
6,G,15,14,7,0,0,2,4,0,0,40,0.77,0.64,4,30,9.3,4.734285714,3.028333333,29.62673592,14.68684028,,,,,,,,,,,,,,,,,,
6,H,15,15,7,0,0,2,5,0,0,40,0.77,0.64,2.33,50,8.1,4.581428571,2.914444444,25.53393351,12.57710069,,,,,,,,,,,,,,,,,,
6,A,16,21,10,0,0,4,0,0,0,50,0.64,0.77,1.67,16,2.9,4.7825,2.493333333,19.3411311,14.76736111,,,,,,,,,,,,,,,,,,
6,B,16,19,10,0,0,4,1,0,0,40,0.77,0.64,3,15,2.5,4.83625,2.797777778,20.34832869,16.35762153,,,,,,,,,,,,,,,,,,
6,C,16,23,10,0,0,4,0,0,0,60,0.5,0.87,4,18,4.9,4.905,3.102222222,18.65552627,13.14788194,,,,,,,,,,,,,,,,,,
6,D,16,19,10,0,0,4,0,0,0,60,0.5,0.87,4.67,21,2.5,4.951111111,3.3155,25.06272386,14.03814236,,,,,,,,,,,,,,,,,,
6,E,16,17,9,0,0,3,1,0,0,50,0.64,0.77,11,57,2,4.958,3.487222222,21.96992145,14.22840278,,,,,,,,,,,,,,,,,,
6,F,16,18,9,0,0,3,1,0,0,70,0.34,0.94,7.67,49,2.9,4.922857143,3.373333333,31.27711903,14.41866319,,,,,,,,,,,,,,,,,,
6,G,16,12,8,0,0,3,1,0,0,40,0.77,0.64,9.67,43,3.7,4.77,3.259444444,27.68431662,14.10892361,,,,,,,,,,,,,,,,,,
6,H,16,10,8,0,0,3,3,0,0,40,0.77,0.64,8,56,2.5,4.617142857,3.145555556,28.49151421,14.09918403,,,,,,,,,,,,,,,,,,
6,A,17,20,9,0,0,4,1,0,0,40,0.77,0.64,3.33,30,6.1,4.77,2.53,19.8987118,15.08944444,,,,,,,,,,,,,,,,,,
6,B,17,22,9,0,0,4,0,0,0,70,0.34,0.94,3,25,8.9,4.816111111,2.834444444,20.65590938,13.87970486,,,,,,,,,,,,,,,,,,
6,C,17,20,9,0,0,4,1,0,0,70,0.34,0.94,3.67,20,7.7,4.862222222,3.1085,20.61310697,13.56996528,,,,,,,,,,,,,,,,,,
6,D,17,22,9,0,0,4,1,0,0,60,0.5,0.87,6,31,4.5,4.908333333,3.261,22.57030456,13.36022569,,,,,,,,,,,,,,,,,,
6,E,17,21,9,0,0,3,2,0,0,70,0.34,0.94,5.33,24,3.7,4.876,3.486,26.12750215,19.65048611,,,,,,,,,,,,,,,,,,
6,F,17,21,9,0,0,3,0,0,0,50,0.64,0.77,3.33,30,6.9,4.919333333,3.604444444,26.18469973,14.64074653,,,,,,,,,,,,,,,,,,
6,G,17,22,9,0,0,4,0,0,0,70,0.34,0.94,5.33,22,2.9,4.805714286,3.490555556,29.34189732,15.03100694,,,,,,,,,,,,,,,,,,
6,H,17,15,9,0,0,4,0,0,0,30,0.87,0.5,8,32,2.5,4.652857143,3.376666667,31.14909491,14.32126736,,,,,,,,,,,,,,,,,,
6,A,18,22,8,0,0,3,5,0,0,60,0.5,0.87,9.67,32,8.5,4.633333333,2.566666667,20.75629249,13.31152778,,,,,,,,,,,,,,,,,,
6,B,18,22,8,0,0,3,4,0,0,60,0.5,0.87,5.67,35,11.7,4.773333333,2.871111111,26.26349008,13.30178819,,,,,,,,,,,,,,,,,,
6,C,18,19,8,0,0,3,5,0,0,60,0.5,0.87,9.67,18,10.5,4.819444444,3.054,21.27068767,13.19204861,,,,,,,,,,,,,,,,,,
6,D,18,26,8,0,0,3,7,0,0,60,0.5,0.87,4.67,24,12.1,4.865555556,3.2065,22.97788526,13.78230903,,,,,,,,,,,,,,,,,,
6,E,18,22,8,0,0,3,0,0,0,60,0.5,0.87,15,22,10.9,4.794,3.407333333,25.98508284,14.37256944,,,,,,,,,,,,,,,,,,
6,F,18,24,8,0,0,3,3,0,0,70,0.34,0.94,5.67,18,8.1,4.837333333,3.680666667,17.99228043,13.96282986,,,,,,,,,,,,,,,,,,
6,G,18,18,8,0,0,3,1,0,0,70,0.34,0.94,2.67,37,7.7,4.841428571,3.721666667,23.49947802,15.15309028,,,,,,,,,,,,,,,,,,
6,H,18,17,8,0,0,3,1,0,0,70,0.34,0.94,4.67,17,10.1,4.688571429,3.607777778,28.60427641,14.74335069,,,,,,,,,,,,,,,,,,
6,A,19,14,7,0,0,3,5,0,0,50,0.64,0.77,6.33,36,12.1,4.496666667,2.603333333,22.31387319,14.23361111,,,,,,,,,,,,,,,,,,
6,B,19,13,7,0,0,3,25,0,0,50,0.64,0.77,7.67,45,9.7,4.636666667,2.847,16.02107078,14.42387153,,,,,,,,,,,,,,,,,,
6,C,19,13,7,0,0,3,1,0,0,40,0.77,0.64,8,26,10.5,4.776666667,2.9995,21.42826837,14.81413194,,,,,,,,,,,,,,,,,,
6,D,19,9,7,0,0,3,1,0,0,50,0.64,0.77,7.33,24,7.3,4.822777778,3.152,30.33546595,14.50439236,,,,,,,,,,,,,,,,,,
6,E,19,11,7,0,0,3,1,0,0,60,0.5,0.87,6,20,8.1,4.712,3.328666667,28.04266354,14.69465278,,,,,,,,,,,,,,,,,,
6,F,19,14,7,0,0,3,0,0,0,40,0.77,0.64,8,27,11.7,4.755333333,3.602,22.44986113,14.08491319,,,,,,,,,,,,,,,,,,
6,G,19,13,7,0,0,3,0,1,0,40,0.77,0.64,19.33,23,11.3,4.798666667,3.875333333,27.85705872,14.37517361,,,,,,,,,,,,,,,,,,
6,H,19,10,7,0,0,3,0,1,0,40,0.77,0.64,8.67,23,6.9,4.724285714,3.838888889,31.1642563,14.36543403,,,,,,,,,,,,,,,,,,
6,A,20,15,6,0,0,3,1,0,0,50,0.64,0.77,2.33,30,10.5,4.36,2.64,28.97145389,13.95569444,,,,,,,,,,,,,,,,,,
6,B,20,12,6,0,0,3,1,0,0,40,0.77,0.64,6.67,23,8.5,4.5,2.7925,18.87865148,14.74595486,,,,,,,,,,,,,,,,,,
6,C,20,16,6,0,0,3,1,0,0,40,0.77,0.64,4,17,12.5,4.64,2.945,24.98584907,14.73621528,,,,,,,,,,,,,,,,,,
6,D,20,16,6,0,0,3,1,0,0,30,0.87,0.5,8.67,56,13.3,4.78,3.0975,26.79304665,14.42647569,,,,,,,,,,,,,,,,,,
6,E,20,21,6,0,0,3,0,0,0,90,0,1,7,32,11.7,4.63,3.25,29.70024424,14.21673611,,,,,,,,,,,,,,,,,,
6,F,20,15,6,0,0,3,0,0,0,70,0.34,0.94,10,20,10.5,4.673333333,3.523333333,32.00744183,14.20699653,,,,,,,,,,,,,,,,,,
6,G,20,19,6,0,0,3,0,0,0,40,0.77,0.64,6.67,18,12.1,4.716666667,3.796666667,30.21463941,13.39725694,,,,,,,,,,,,,,,,,,
6,H,20,16,6,0,0,3,0,0,0,60,0.5,0.87,6.33,20,11.3,4.76,4.07,25.82903459,14.17777778,,,,,,,,,,,,,,,,,,
7,A,1,0,4,0,0,6,0,0,0,60,0.5,0.87,0,0,14.8,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
7,B,1,0,5,0,0,6,0,0,0,50,0.64,0.77,0,0,13.7,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
7,C,1,13,5,0,0,2,0,0,0,40,0.77,0.64,9,35,22.5,NA,NA,42.72532528,13.04152778,,,,,,,,,,,,,,,,,,
7,D,1,15,6,0,0,2,0,0,0,20,0.94,0.34,12.67,51,23.5,4.27,NA,37.63153496,13.833125,,,,,,,,,,,,,,,,,,
7,E,1,15,7,0,0,3,0,0,0,50,0.64,0.77,15,43,21.8,4.355,2.18,32.23774464,13.42472222,,,,,,,,,,,,,,,,,,
7,F,1,15,7,0,0,3,0,0,0,20,0.94,0.34,13.67,44,15.2,4.44,NA,36.34395433,13.81631944,,,,,,,,,,,,,,,,,,
7,G,1,12,7,0,0,3,5,0,0,20,0.94,0.34,14,37,11.7,4.525,NA,32.35016401,14.90791667,,,,,,,,,,,,,,,,,,
7,H,1,17,7,3,0,3,4,0,0,40,0.77,0.64,2.67,35,18.2,4.61,NA,34.45637369,13.79951389,,,,,,,,,,,,,,,,,,
7,A,2,0,5,0,0,6,0,0,0,30,0.87,0.5,0,0,15.6,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
7,B,2,3,5,0,0,6,0,0,0,30,0.87,0.5,2.33,56,19.3,NA,NA,34.86879306,13.58270833,,,,,,,,,,,,,,,,,,
7,C,2,16,6,0,0,2,0,0,0,30,0.87,0.5,5.33,30,20.7,NA,2.32,37.37500274,13.27430556,,,,,,,,,,,,,,,,,,
7,D,2,16,7,0,0,2,0,0,0,30,0.87,0.5,9,43,17.4,4.30125,2.345714286,32.98121243,14.06590278,,,,,,,,,,,,,,,,,,
7,E,2,18,8,0,0,3,0,0,0,40,0.77,0.64,7.67,60,11.3,4.38125,2.371428571,29.38742211,13.2575,,,,,,,,,,,,,,,,,,
7,F,2,12,8,0,0,3,3,0,0,50,0.64,0.77,7.67,42,10.5,4.46625,2.397142857,34.09363179,14.74909722,,,,,,,,,,,,,,,,,,
7,G,2,17,8,0,0,3,0,0,0,50,0.64,0.77,4.67,55,15.2,4.55125,NA,33.59984147,14.84069444,,,,,,,,,,,,,,,,,,
7,H,2,13,8,2,0,3,0,0,0,50,0.64,0.77,7.67,52,20,4.7175,NA,31.80605116,14.23229167,,,,,,,,,,,,,,,,,,
7,A,3,6,5,0,0,2,0,0,0,60,0.5,0.87,4.33,24,20.4,NA,2.46,42.31226084,13.52388889,,,,,,,,,,,,,,,,,,
7,B,3,16,5,0,0,2,0,0,0,30,0.87,0.5,12,34,22.2,NA,2.485714286,38.41847052,14.51548611,,,,,,,,,,,,,,,,,,
7,C,3,16,5,0,0,2,0,0,0,50,0.64,0.77,10,48,23.5,4.2675,2.511428571,32.62468021,13.90708333,,,,,,,,,,,,,,,,,,
7,D,3,13,6,0,0,2,0,0,0,10,0.98,0.17,17,41,16.3,4.3325,2.537142857,36.13088989,13.59868056,,,,,,,,,,,,,,,,,,
7,E,3,9,7,0,0,4,0,0,0,50,0.64,0.77,0.33,37,12.1,4.4075,2.562857143,26.53709957,13.09027778,,,,,,,,,,,,,,,,,,
7,F,3,4,7,0,0,6,0,0,0,40,0.77,0.64,0.33,27,11.3,4.4925,2.588571429,34.79330926,12.881875,,,,,,,,,,,,,,,,,,
7,G,3,12,7,0,0,3,0,0,0,40,0.77,0.64,4.67,32,14,4.631666667,2.614285714,37.74951894,12.97347222,,,,,,,,,,,,,,,,,,
7,H,3,15,8,1,0,4,0,0,0,40,0.77,0.64,5,38,18.2,4.825,2.64,34.15572862,13.36506944,,,,,,,,,,,,,,,,,,
7,A,4,13,5,1,0,2,0,0,0,40,0.77,0.64,6.67,32,25.9,NA,2.495,36.96193831,13.15666667,,,,,,,,,,,,,,,,,,
7,B,4,16,5,0,0,2,0,0,0,50,0.64,0.77,7.33,47,22.2,4.23375,2.391190476,35.06814799,14.54826389,,,,,,,,,,,,,,,,,,
7,C,4,17,6,0,0,2,0,0,0,40,0.77,0.64,14.67,42,17.1,4.29875,2.416904762,35.67435767,15.73986111,,,,,,,,,,,,,,,,,,
7,D,4,14,6,1,0,2,0,0,0,30,0.87,0.5,13,33,9.7,4.36375,2.442619048,36.88056736,14.83145833,,,,,,,,,,,,,,,,,,
7,E,4,3,6,1,0,6,0,0,0,60,0.5,0.87,1,21,15.9,4.43375,2.468333333,29.48677704,13.92305556,,,,,,,,,,,,,,,,,,
7,F,4,6,7,1,0,2,0,0,0,60,0.5,0.87,12,30,22.2,4.545833333,2.494047619,40.79298672,13.51465278,,,,,,,,,,,,,,,,,,
7,G,4,16,8,1,0,2,0,0,0,40,0.77,0.64,10.67,32,20.4,4.739166667,2.519761905,36.6991964,12.2375,,,,,,,,,,,,,,,,,,
7,H,4,15,8,1,0,4,0,0,0,40,0.77,0.64,22.33,45,20,4.9325,2.504,29.20540609,12.13597222,,,,,,,,,,,,,,,,,,
7,A,5,14,5,1,0,4,0,0,0,50,0.64,0.77,5,39,18.9,4.2,2.53,35.91161577,11.83444444,,,,,,,,,,,,,,,,,,
7,B,5,17,5,0,0,3,0,0,0,50,0.64,0.77,12,51,17.4,4.265,2.296666667,37.81782545,11.43291667,,,,,,,,,,,,,,,,,,
7,C,5,13,6,0,0,3,2,0,0,30,0.87,0.5,1.33,46,16.3,4.33,2.322380952,34.42403514,12.43138889,,,,,,,,,,,,,,,,,,
7,D,5,10,6,1,0,3,1,0,0,10,0.98,0.17,2.67,36,16.7,4.395,2.348095238,34.23024482,12.32986111,,,,,,,,,,,,,,,,,,
7,E,5,11,6,2,0,2,0,0,0,60,0.5,0.87,5,30,17.1,4.46,2.373809524,41.2364545,14.02833333,,,,,,,,,,,,,,,,,,
7,F,5,16,7,0,0,2,0,0,0,40,0.77,0.64,19,41,23.5,4.653333333,2.39952381,39.34266419,13.32680556,,,,,,,,,,,,,,,,,,
7,G,5,14,8,0,0,2,0,0,0,40,0.77,0.64,18.67,36,18.9,4.846666667,2.4045,34.24887387,12.62527778,,,,,,,,,,,,,,,,,,
7,H,5,13,8,0,0,2,0,0,0,50,0.64,0.77,15,26,18.9,5.04,2.368,34.05508355,12.42375,,,,,,,,,,,,,,,,,,
7,A,6,15,5,2,0,3,1,0,0,60,0.5,0.87,10.67,42,15.9,4.196666667,2.565,40.36129324,11.92222222,,,,,,,,,,,,,,,,,,
7,B,6,17,5,1,0,3,1,0,0,60,0.5,0.87,3.67,46,14.4,4.249166667,2.331666667,39.06750292,12.72069444,,,,,,,,,,,,,,,,,,
7,C,6,4,5,0,0,6,0,0,0,40,0.77,0.64,1,10,10.9,4.314166667,2.227857143,39.5237126,12.91916667,,,,,,,,,,,,,,,,,,
7,D,6,6,5,0,0,6,0,0,0,50,0.64,0.77,1,31,21.8,4.379166667,2.253571429,44.47992229,11.41763889,,,,,,,,,,,,,,,,,,
7,E,6,16,6,3,0,2,0,0,0,70,0.34,0.94,7.67,37,21.4,4.439166667,2.279285714,43.58613197,12.61611111,,,,,,,,,,,,,,,,,,
7,F,6,15,7,0,0,2,0,0,0,60,0.5,0.87,19.67,53,19.7,4.553333333,2.305,36.29234165,13.41458333,,,,,,,,,,,,,,,,,,
7,G,6,15,8,0,0,2,0,0,0,50,0.64,0.77,13.33,40,12.1,4.746666667,2.2685,32.89855134,13.71305556,,,,,,,,,,,,,,,,,,
7,H,6,13,8,0,0,2,0,0,0,40,0.77,0.64,12,48,10.9,4.94,2.232,31.10476102,12.21152778,,,,,,,,,,,,,,,,,,
7,A,7,11,5,0,0,4,1,0,0,50,0.64,0.77,3,37,14.4,4.193333333,2.6,35.2109707,13.51,,,,,,,,,,,,,,,,,,
7,B,7,4,5,1,0,6,0,0,0,50,0.64,0.77,0.33,13,14.8,4.233333333,2.366666667,33.51718038,14.20847222,,,,,,,,,,,,,,,,,,
7,C,7,9,5,0,0,6,0,0,0,10,0.98,0.17,1,47,22.2,4.298333333,2.133333333,40.12339007,11.90694444,,,,,,,,,,,,,,,,,,
7,D,7,17,6,1,0,3,0,0,0,20,0.94,0.34,15,44,24.6,4.363333333,2.159047619,38.72959975,11.70541667,,,,,,,,,,,,,,,,,,
7,E,7,14,7,2,0,3,0,0,0,40,0.77,0.64,13.33,49,27.2,4.418333333,2.184761905,36.63580943,12.60388889,,,,,,,,,,,,,,,,,,
7,F,7,17,8,0,0,3,0,5,0,50,0.64,0.77,14.33,53,21.1,4.453333333,2.169,35.34201912,12.70236111,,,,,,,,,,,,,,,,,,
7,G,7,14,8,0,0,3,0,0,0,40,0.77,0.64,14,47,15.6,4.646666667,2.1325,31.9482288,13.10083333,,,,,,,,,,,,,,,,,,
7,H,7,15,8,0,0,3,0,0,0,20,0.94,0.34,8.67,41,12.1,4.84,2.096,34.35443848,14.49930556,,,,,,,,,,,,,,,,,,
7,A,8,14,6,0,0,4,2,0,0,30,0.87,0.5,4,42,15.9,4.19,2.579230769,34.26064817,13.89777778,,,,,,,,,,,,,,,,,,
7,B,8,6,6,0,0,6,0,0,0,40,0.77,0.64,3.33,38,16.3,4.23,2.43,30.96685785,14.09625,,,,,,,,,,,,,,,,,,
7,C,8,13,5,1,0,5,0,0,0,60,0.5,0.87,7,46,27.9,4.2825,2.168333333,32.27306753,10.39472222,,,,,,,,,,,,,,,,,,
7,D,8,14,5,2,0,2,0,0,0,60,0.5,0.87,8.33,49,15.6,4.3475,2.06452381,36.37927722,11.79319444,,,,,,,,,,,,,,,,,,
7,E,8,19,6,1,0,3,10,0,0,50,0.64,0.77,9.33,34,16.3,4.3975,2.0695,35.3854869,14.19166667,,,,,,,,,,,,,,,,,,
7,F,8,13,7,0,0,3,5,0,0,50,0.64,0.77,11.33,35,14,4.4325,2.033,29.69169658,13.79013889,,,,,,,,,,,,,,,,,,
7,G,8,16,8,0,0,3,1,0,0,40,0.77,0.64,13.33,43,12.9,4.546666667,1.9965,37.19790627,13.98861111,,,,,,,,,,,,,,,,,,
7,H,8,10,9,0,0,3,0,0,0,20,0.94,0.34,6.67,31,11.7,4.74,1.96,34.10411595,13.88708333,,,,,,,,,,,,,,,,,,
7,A,9,11,7,0,0,5,0,0,0,60,0.5,0.87,4.33,45,30.1,4.186666667,2.558461538,34.91032563,13.18555556,,,,,,,,,,,,,,,,,,
7,B,9,10,5,0,0,5,0,0,0,20,0.94,0.34,0.67,57,32.7,4.226666667,2.55,23.81653531,12.08402778,,,,,,,,,,,,,,,,,,
7,C,9,11,5,0,0,5,0,0,0,40,0.77,0.64,8.67,51,26.6,4.266666667,2.26,32.022745,11.9825,,,,,,,,,,,,,,,,,,
7,D,9,10,8,2,0,2,10,0,0,60,0.5,0.87,3.67,33,13.3,4.331666667,1.97,38.92895468,12.98097222,,,,,,,,,,,,,,,,,,
7,E,9,16,9,0,0,3,1,0,0,40,0.77,0.64,7.33,48,8.1,4.376666667,1.9335,38.73516436,13.07944444,,,,,,,,,,,,,,,,,,
7,F,9,11,9,0,0,3,10,0,0,40,0.77,0.64,6.33,49,9.7,4.411666667,1.897,33.94137405,13.27791667,,,,,,,,,,,,,,,,,,
7,G,9,10,9,0,0,3,2,0,0,30,0.87,0.5,3.67,40,6.5,4.446666667,1.8605,33.34758373,13.87638889,,,,,,,,,,,,,,,,,,
7,H,9,0,9,0,0,6,0,0,0,40,0.77,0.64,0,0,11.3,4.64,1.824,NA,NA,,,,,,,,,,,,,,,,,,
7,A,10,8,7,0,0,5,0,0,0,50,0.64,0.77,3.67,46,10.5,4.183333333,2.537692308,18.4600031,12.37333333,,,,,,,,,,,,,,,,,,
7,B,10,9,8,0,0,5,0,0,0,40,0.77,0.64,0.67,51,13.7,4.223333333,2.623076923,23.46621278,12.57180556,,,,,,,,,,,,,,,,,,
7,C,10,6,8,0,0,6,3,0,0,30,0.87,0.5,0.33,31,10.5,4.263333333,2.38,35.47242246,12.87027778,,,,,,,,,,,,,,,,,,
7,D,10,10,8,0,0,2,5,0,0,50,0.64,0.77,2.67,33,10.9,4.315833333,2.09,34.37863215,13.76875,,,,,,,,,,,,,,,,,,
